,Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,lat,lon
203,2608891,2023-05-26,Texas,Houston,16713 Ella Blvd,Westfield High School,0,0,0,0,2,,29.7589382,-95.3676974
204,2608570,2023-05-25,Indiana,Indianapolis,3010 N White River Pkwy E Dr,Herron-Riverside High School,0,0,0,0,1,,39.7683331,-86.1583502
205,2608159,2023-05-25,Arizona,Tucson,1346 N Stone Ave,Pima Partnership Academy,0,0,0,0,1,,32.2228765,-110.974847
206,2608256,2023-05-25,Hawaii,Kapolei,91-5335 Kapolei Pkwy,Kapolei Middle School,0,0,0,0,1,,21.3340079,-158.077849
207,2609086,2023-05-24,Texas,Dallas,100 S Glasgow Dr,Woodrow Wilson High School,0,0,0,0,1,,32.7762719,-96.7968559
208,2606670,2023-05-24,North Carolina,Greenville,600 W Arlington Blvd,J. H. Rose High School,0,1,0,0,3,,35.613224,-77.3724593
209,2607974,2023-05-24,Utah,American Fork,20 W 1120 N,American Fork Junior High School,0,0,0,0,1,,40.3768064,-111.7959146
210,2606987,2023-05-24,California,Santa Maria,675 Panther Dr,Pioneer Valley High School,0,0,0,0,1,,34.9531295,-120.435857
211,2606723,2023-05-24,Pennsylvania,Pittsburgh,2323 Brighton Rd,Oliver Citywide Academy,1,0,0,0,1,,40.4416941,-79.9900861
212,2606261,2023-05-23,Kentucky,Louisville,6300 Terry Rd,Conway Middle School,0,0,0,0,1,,38.2542376,-85.759407
213,2608839,2023-05-23,Texas,Houston,15150 Wallisville Rd,James B Harvard Elementary School,0,0,0,0,1,,29.7589382,-95.3676974
214,2605505,2023-05-22,Ohio,Columbus,1500 E Broad St,East High School,0,0,0,0,2,,39.9622601,-83.0007065
215,2608988,2023-05-22,Missouri,Kansas City,3100 NE 46th St,Golden Oaks Elementary School,0,0,0,0,0,,39.100105,-94.5781416
216,2606091,2023-05-22,Michigan,Ypsilanti,Concord Dr and Bedford Dr,,0,0,0,0,0,,42.2410562,-83.613055
217,2605863,2023-05-22,Utah,Salt Lake City (Kearns),5525 Cougar Ln,Kearns High School,0,0,0,0,0,,40.6681461,-111.9892935
218,2606557,2023-05-22,California,San Diego,3950 Byrd St,Myrtle S Finney Elementary School,0,0,0,0,0,,32.7174202,-117.1627728
219,2605406,2023-05-22,Massachusetts,Danvers,72 Spring St,St. John's Preparatory School,0,0,0,0,0,,42.566751,-70.9368313
220,2605147,2023-05-19,Louisiana,Garyville,240 LA-54,Garyville/Mt. Airy Math and Science Magnet School,0,0,0,0,3,,30.0701655,-90.63015482387709
221,2602735,2023-05-19,Virginia,Fredericksburg,6320 Harrison Rd,Chancellor Middle School,0,0,0,0,1,,38.3031837,-77.4605399
222,2603051,2023-05-19,Alabama,Harvest,2616 Jeff Rd NW,Sparkman High School,0,0,0,0,0,,34.8556441,-86.7508323
223,2602748,2023-05-19,Arizona,Phoenix,3535 N 27th Ave,Bostrom High School,0,0,0,0,1,,33.4484367,-112.074141
224,2602920,2023-05-18,Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,2,,27.7700475,-82.6359078
225,2608157,2023-05-18,New York,Clarence,5150 Old Goodrich Rd,Ledgeview Elementary School,0,0,0,0,0,,42.9768372,-78.5930999
226,2602744,2023-05-18,Virginia,Norfolk,730 Spotswood Ave,Blair Middle School,0,0,0,0,1,,36.8448348,-76.2863999
227,2601586,2023-05-18,Maryland,Cheltenham,9400 Surratts Rd,Non-Traditional Program 9-12 South School,0,0,0,0,1,,38.7356711,-76.8263594
228,2602362,2023-05-18,Illinois,Pleasant Hill,501 E Quincy St,Pleasant Hill CUSD #3,0,0,0,0,1,,39.4433806,-90.8723527
229,2603169,2023-05-18,Georgia,Marietta,1171 Whitlock Ave NW,Marietta High School,0,0,0,0,1,,33.9528472,-84.5496148
230,2602538,2023-05-17,Texas,El Paso,7000 Dyer St,Chapin High School,0,0,0,0,1,,31.7550511,-106.488234
231,2601866,2023-05-17,Illinois,El Paso,600 N Elm St,El Paso Gridley High School,0,0,0,0,0,,40.7392018,-89.0164626
232,2602624,2023-05-17,California,San Jose,2001 Cottle Ave,Willow Glen High School,0,0,0,0,1,,37.3361663,-121.890591
233,2602282,2023-05-17,Nevada,North Las Vegas,3200 W Alexander Rd,Cheyenne High School,0,0,0,0,1,,36.2005843,-115.121584
234,2600877,2023-05-17,Louisiana,Shreveport,3201 Line Ave,C.E. Byrd High School,0,0,0,0,1,,32.5135356,-93.7477839
235,2600771,2023-05-17,District of Columbia,Washington,4301 13th St NW,Roosevelt High School,1,0,0,0,0,,38.8950368,-77.0365427
236,2601213,2023-05-16,Texas,Houston,9400 Irvington Blvd,Sam Houston High School,0,0,0,0,1,,29.7589382,-95.3676974
237,2601208,2023-05-16,Texas,Corpus Christi,5225 Gollihar Rd,Richard King High School,0,0,0,0,2,,27.7635302,-97.4033191
238,2600273,2023-05-16,Virginia,Glen Allen,9500 Norfolk St,Longdale Elementary School,0,0,0,0,0,,37.6659781,-77.506374
239,2599890,2023-05-16,Mississippi,New Augusta,9899 US-98 E,Perry Central High School,0,0,0,0,0,,31.2024033,-89.0347743
240,2600061,2023-05-16,Nebraska,Omaha,5105 Bedford Ave,Monroe Middle School,0,0,0,0,1,,41.2587459,-95.9383758
241,2603652,2023-05-16,New Jersey,Paterson,322 10th Ave,Paterson School No. 21,0,0,0,0,1,,40.9167654,-74.171811
242,2601542,2023-05-15,Indiana,Indianapolis,1635 W Michigan St,Indianapolis Metropolitan High School,0,0,0,0,2,,39.7683331,-86.1583502
243,2599399,2023-05-15,Oklahoma,Oklahoma City,6708 S Santa Fe Ave,Webster Middle School,0,0,0,0,1,,35.4729886,-97.5170536
244,2700853,2023-05-12,Ohio,Dayton,31 Willowwood Dr,Edwin Joel Brown Middle School,0,0,0,0,1,,39.7589478,-84.1916069
245,2596672,2023-05-12,South Carolina,Bennettsville,301 Jefferson St,Bennettsville Primary School,0,0,0,0,0,,34.6173803,-79.6847814
246,2597548,2023-05-12,Nebraska,Chadron,1000 Main St,Chadron State College,0,0,0,0,1,,42.8309807,-103.0003729
247,2598506,2023-05-12,Georgia,Loganville,50 Hope Holw Rd,Grayson High School,0,0,0,0,2,,33.8389977,-83.9007382
248,2596876,2023-05-12,Tennessee,Lenoir City,1485 Old Hwy 95,Lenoir City High School,1,0,0,0,0,,35.7972998,-84.2560299
249,2596869,2023-05-12,Kentucky,Waddy,8300 Frankfort Rd,Heritage Elementary School,0,0,0,0,1,,38.1370153,-85.0743978
250,2602947,2023-05-12,Washington,Toppenish,,Toppenish Middle School bus,0,0,0,0,1,,46.3775015,-120.308938
251,2600371,2023-05-12,Alabama,Cordova,110 School Rd,Bankhead Middle School,0,0,0,0,0,,33.759672,-87.1831681
252,2595630,2023-05-11,Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1,,31.8457149,-102.367687
253,2596514,2023-05-11,Pennsylvania,Reading,1000 N Front St,Northwest Middle School,0,0,0,0,1,,40.335345,-75.9279495
254,2595852,2023-05-11,Utah,Tooele,411 W Vine St,Tooele Junior High School,0,0,0,0,0,,40.4062872,-113.1966394
255,2594693,2023-05-10,Illinois,Richton Park,5030 Imperial Dr,Neil Armstrong Elementary School,0,0,0,0,1,,41.4845996,-87.7090543
256,2596668,2023-05-10,Illinois,Glen Ellyn,23W200 Butterfield Rd,Glenbard South High School,0,0,0,0,1,,41.8775293,-88.0670118
257,2594642,2023-05-10,Virginia,Gretna,201 Coffey St,Gretna Middle School,0,0,0,0,1,,36.9528412,-79.3602341
258,2595044,2023-05-10,Texas,Amarillo,1400 N Grant St,Palo Duro High School,0,0,0,0,1,,35.2072185,-101.833824
259,2594470,2023-05-10,Michigan,Grand Rapids,863 7th St NW,Stocking Elementary School,0,0,0,0,0,,42.9632425,-85.6678639
260,2596329,2023-05-10,Wisconsin,Milwaukee,5501 N 68th St,Rocketship Transformation Prep,0,0,0,0,1,,43.0349931,-87.922497
261,2593641,2023-05-09,Alabama,Oakman,142 School St,Oakman Middle School,0,0,0,0,2,,33.7134432,-87.3886157
262,2593442,2023-05-09,Virginia,Chesterfield,17700 Longhouse Ln,Matoaca High School,0,0,0,0,1,,37.3859982,-77.578509
263,2594567,2023-05-09,Florida,Deltona,2400 Eustace Ave,Galaxy Middle School,0,0,0,0,1,,28.9005446,-81.2636738
264,2594090,2023-05-09,Arizona,Peoria,9750 N 87th Ave,Alta Loma Elementary School,0,0,0,0,1,,33.5806115,-112.237294
265,2593508,2023-05-09,Pennsylvania,Philadelphia,201 E Olney Ave,Grover Washington Middle School,0,0,0,0,2,,39.9527237,-75.1635262
266,2594978,2023-05-09,Ohio,Warren (Champion),5976 Mahoning Ave NW,Central Elementary School,0,0,0,0,0,,41.273565250000004,-80.85413381506736
267,2596538,2023-05-08,Texas,Lubbock,4910 29th Dr,Coronado High School,0,0,0,0,0,,33.5855677,-101.8470215
268,2592201,2023-05-08,North Carolina,Indian Trail,1409 Wesley Chapel Rd,Sun Valley Middle School,0,0,0,0,0,,35.0768141,-80.6692352
269,2596580,2023-05-08,South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,1,,33.0186699,-80.1762704
270,2595641,2023-05-08,Mississippi,Bay Saint Louis,,,0,0,0,0,1,,30.3132453,-89.3343223
271,2596042,2023-05-08,New Hampshire,New Ipswich,175 Turnpike Rd,Mascenic Regional High School,0,0,0,0,0,,42.7481421,-71.8542429
272,2591797,2023-05-08,Nevada,Las Vegas,2436 N Pecos Rd,Ed Von Tobel Middle School,0,1,0,0,2,,36.1672559,-115.148516
273,2592366,2023-05-08,Pennsylvania,Philadelphia,2900 W Clearfield St,E. Washington Rhodes Elementary School,0,0,0,0,0,,39.9527237,-75.1635262
274,2589416,2023-05-05,Texas,Irving,3700 N MacArthur Blvd,MacArthur High School,0,0,0,0,2,,32.8295183,-96.9442177
275,2590615,2023-05-05,Texas,Bullard,2016 Panther Crossing,Bullard Primary School,0,0,0,0,1,,32.1403019,-95.3221898
276,2594601,2023-05-04,Mississippi,Bay Saint Louis,750 Blue Meadow Rd,Bay High School,0,0,0,0,1,,30.3132453,-89.3343223
277,2589282,2023-05-04,North Carolina,Wilmington,555 Halyburton Memorial Pkwy,Eugene Ashley High School,0,0,0,0,1,,34.2257282,-77.9447107
278,2588807,2023-05-04,Nevada,Las Vegas,1900 S Lisa Ln,Herbert A Derfelt Elementary School,0,0,0,0,0,,36.1672559,-115.148516
279,2589251,2023-05-04,Wisconsin,Kenosha,3700 Washington Rd,Bradford High School,0,0,0,0,1,,42.5846773,-87.8212263
280,2588497,2023-05-04,Maryland,Hyattsville (Landover),900 Nalley Rd,G. James Gholson Middle School,0,0,0,0,1,,,
281,2588363,2023-05-04,Texas,Sugar Land,14777 Voss Rd,Issac H Kempner Senior High School,0,0,0,0,1,,29.6196787,-95.6349463
282,2588059,2023-05-03,Minnesota,Mankato,1351 S Riverfront Dr,Mankato West High School,0,0,0,0,1,,44.1634663,-93.9993505
283,2588647,2023-05-03,Michigan,Muskegon,125 Catherine Ave,Muskegon Covenant Academy,0,0,0,0,1,,43.2484584,-86.129351
284,2587545,2023-05-03,Michigan,Grand Rapids,1205 Cesar E Chavez Ave SW,Cesar E. Chavez Elementary School,0,0,0,0,0,,42.9632425,-85.6678639
285,2587905,2023-05-03,Kansas,Lawrence,4700 Overland Dr,Free State High School,0,0,0,0,1,,38.9719384,-95.2359496
286,2587625,2023-05-03,North Carolina,Winston Salem (Winston-salem),2100 Silas Creek Pkwy,Forsyth Technical Community College,0,0,0,0,0,,36.08983775,-80.26771223216093
287,2588938,2023-05-03,Florida,Gainesville,11525 NW 39th Ave,Meadowbrook Elementary School,0,0,0,0,0,,29.6519684,-82.3249846
288,2586871,2023-05-02,Virginia,Waynesboro,840 King Ave,William Perry Elementary School,0,0,0,0,0,,38.0686668,-78.8893999
289,2588804,2023-05-02,Virginia,Woodbridge,1650 Prince William Pkwy,Fred Lynn Middle School,0,0,0,0,1,,38.6361522,-77.26783643292558
290,2587574,2023-05-02,Minnesota,Saint Paul,235 Marshall Ave,St. Paul College,0,0,0,1,0,,44.9497487,-93.0931028
291,2588357,2023-05-02,South Carolina,Charleston,21 McClennan Banks Dr,McClennan Banks Parking Garage / K Lot,0,0,0,0,1,,32.7884363,-79.9399309
292,2594378,2023-05-02,Indiana,Gary,131 E 5th Ave,Gary Middle College,0,0,0,0,1,,41.6020962,-87.3370647
293,2587217,2023-05-02,Ohio,Cleveland (Pepper Pike),32000 Chagrin Blvd,Orange High School,0,0,0,0,1,,,
294,2588102,2023-05-02,Kentucky,Louisville (Shively),2501 Rockford Ln,Western High School,0,0,0,0,1,,38.1837892,-85.82160967314135
295,2588224,2023-05-01,Maryland,Oxon Hill,Iverson St and Sutler Dr,,0,0,0,0,3,,38.8035961,-76.9896573
296,2588513,2023-05-01,Indiana,Fort Wayne,4509 Homestead Rd,Summit Middle School,0,0,0,0,0,,41.0799898,-85.1386015
297,2586673,2023-05-01,Pennsylvania,Mc Kees Rocks (Mckees Rocks),1105 Valley St,Sto-Rox Jr./Sr. High School,0,0,0,0,0,,40.4682813,-80.0830556
298,2586600,2023-05-01,California,Los Angeles,4650 W Olympic Blvd,Los Angeles High School,0,0,0,0,1,,34.0536909,-118.242766
299,2585980,2023-05-01,Michigan,Flint,2820 Saginaw St,International Academy,0,1,0,0,1,,43.0161693,-83.6900211
300,2585445,2023-04-30,California,Palmdale,37423 70th St. East,Pete Knight High School,0,0,0,0,0,,34.5793131,-118.1171108
301,2584191,2023-04-29,Florida,Tallahassee,808 W Tennessee St,Florida State University - Degraff Hall,0,1,0,0,1,,30.4380832,-84.2809332
302,2589008,2023-04-29,Virginia,Springfield,7200 Fullerton Rd,Dominion Defense,0,0,0,0,2,,38.7780946,-77.1807462
303,2584547,2023-04-28,Colorado,Colorado Springs,2115 Afton Way,Roy J Wasson Academic Campus,0,0,0,0,1,,38.8339578,-104.825348
304,2583557,2023-04-28,Tennessee,Knoxville,3300 Sutherland Ave,West High School,0,1,0,0,1,,35.9603948,-83.9210261
305,2583495,2023-04-28,South Carolina,Swansea,450 Old Swamp Rd,Sandy Run K8 School,0,0,0,0,0,,33.7382088,-81.0978734
306,2587436,2023-04-28,Texas,Houston,8501 Howard Dr,Cesar Chavez High School,0,0,0,0,2,,29.7589382,-95.3676974
307,2584202,2023-04-28,Texas,Houston,6602 Winfield Rd,YES Prep North Forest Secondary School,0,0,0,0,1,,29.7589382,-95.3676974
308,2583940,2023-04-28,Kentucky,Louisville,4615 Taylor Blvd,Iroquois High School,0,0,0,0,1,,38.2542376,-85.759407
309,2582779,2023-04-27,Virginia,Richmond,4314 Crutchfield St,George Wythe High School,0,2,0,0,1,,37.5385087,-77.43428
310,2585794,2023-04-27,Wisconsin,Milwaukee,3300 S 39th St,Audubon Tech Middle/High School,0,0,0,0,1,,43.0349931,-87.922497
311,2610971,2023-04-27,New York,Lake Katrine,65 Fording Place Rd,M. Clifford Miller Middle School,0,0,0,0,1,,41.9856476,-73.9881934
312,2583241,2023-04-27,North Carolina,Reidsville,1903 S Park Dr,Reidsville Middle School,0,0,0,0,0,,36.3548586,-79.6644748
313,2582770,2023-04-27,Connecticut,Waterbury,300 Pierpont Rd,Crosby High School,0,0,0,0,1,,41.5538091,-73.0438362
314,2583850,2023-04-26,Missouri,Blue Springs,1200 SE Adams Dairy Pkwy,Blue Springs South High School,0,0,0,0,1,,39.017316,-94.282265
315,2582305,2023-04-26,Kentucky,Louisville,4901 Exeter Ave,Newburg Middle School,0,0,0,0,1,,38.2542376,-85.759407
316,2584297,2023-04-26,Pennsylvania,Scranton,3427 N Main Ave,Johnson College of Technology,0,0,0,0,1,,41.4086874,-75.6621294
317,2584232,2023-04-26,Pennsylvania,Reading,801 N 13th St,Reading Senior High School,0,0,0,0,1,,40.335345,-75.9279495
318,2593278,2023-04-26,California,Martinez,4955 Alhambra Valley Rd,John Swett Elementary School,0,0,0,0,1,,38.0138934,-122.1338674
319,2582814,2023-04-26,Florida,Panama City,924 Bay Ave,Rosenwald High School,0,0,0,0,1,,30.1586518,-85.6602936
320,2582694,2023-04-26,Arkansas,Maumelle,100 Victory Ln,Maumelle High School,0,0,0,0,1,,34.856613,-92.4056858
321,2587592,2023-04-26,Nevada,Las Vegas,1139 N Linn Ln,Eldorado High School,0,0,0,0,1,,36.1672559,-115.148516
322,2583230,2023-04-26,New Mexico,Santa Fe,13 San Marcos Loop,Turquoise Trail Charter School,0,0,0,0,0,,35.6876096,-105.938456
323,2582409,2023-04-26,Wisconsin,Madison,201 S Gammon Rd,Vel Philips Memorial High School,0,0,0,0,1,,43.074761,-89.3837613
324,2582294,2023-04-25,New York,Buffalo,756 St Lawrence Ave,Academy School #131,0,0,0,0,1,,42.8867166,-78.8783922
325,2581021,2023-04-25,Tennessee,Nashville,1200 2nd Ave S,Johnson Alternative Learning Center,0,0,0,0,1,,36.1622767,-86.7742984
326,2587844,2023-04-25,Virginia,Marion,134 Wilden St,Marion Middle School,0,0,0,0,1,,36.8331284,-81.519515
327,2581302,2023-04-25,Florida,Fort Lauderdale (Lauderdale Lakes),3925 FL-7,Park Lakes Elementary School,0,0,0,0,1,,25.9676502,-80.209252
328,2580940,2023-04-25,Colorado,Boulder,3300 Baseline Rd,CU Boulder Williams Village,0,0,0,0,0,,40.0149856,-105.270545
329,2581809,2023-04-25,Georgia,Lilburn,130 Killian Hill Rd SW,Trickum Middle School,0,0,0,0,0,,33.8901036,-84.1429719
330,2581770,2023-04-25,North Carolina,Wilmington,555 Halyburton Memorial Pkwy,Eugene Ashley High School,0,0,0,0,1,,34.2257282,-77.9447107
331,2581218,2023-04-24,Virginia,Oak Hall,8210 Lankford Hwy,Arcadia High School,0,0,0,0,1,,,
332,2582141,2023-04-24,Illinois,Belleville,1801 Central School Rd,Central Junior High School,0,0,0,0,1,,38.5135805,-89.9841627
333,2580280,2023-04-24,Illinois,Dixon,315 Lincoln Statue Dr,Dixon High School,0,0,0,0,1,,41.8425197,-89.4814291
334,2581967,2023-04-24,Indiana,Greentown,421 S Harrison St,Eastern High School,0,0,0,0,1,,40.478094,-85.9666534
335,2581131,2023-04-24,Indiana,Muncie,801 N Walnut St,Central High School,0,0,0,0,0,,40.1936892,-85.3865271
336,2580125,2023-04-24,Oklahoma,Oklahoma City (Midwest City),6420 SE 15th St,Rose State College,1,0,0,0,1,,35.4487753,-97.3810246
337,2580098,2023-04-24,Texas,Roscoe,700 Elm St,Roscoe Collegiate High School,1,0,0,0,0,,32.441615,-100.539297
338,2580175,2023-04-24,Texas,Port Arthur,3501 Lucian Adams St,Memorial High School,0,0,0,0,1,,29.8716717,-93.9333107
339,2580132,2023-04-24,Wisconsin,Superior,2600 Catlin Ave,Superior High School,0,0,0,0,0,,46.7207737,-92.1040796
340,2587582,2023-04-24,Nevada,Las Vegas,4601 W Bonanza Rd,Western High School,0,0,0,0,1,,36.1672559,-115.148516
341,2580827,2023-04-24,Florida,Tavares,603 N New Hampshire Ave,Tavares High School,0,0,0,0,1,,28.8041579,-81.725632
342,2581702,2023-04-24,California,Morgan Hill,85 Tilton Ave,Central High School,0,0,0,0,1,,37.130408,-121.6544974
343,2580580,2023-04-24,Michigan,Grand Rapids (Walker),4463 Leonard St NW,W Michigan Academy of Environmental Science,0,0,0,0,0,,43.006567,-85.676154
344,2600121,2023-04-23,Minnesota,Minneapolis,2600 N 44th Ave,Loring Elementary School,0,0,0,0,1,,44.9772995,-93.2654692
345,2578987,2023-04-21,Pennsylvania,Philadelphia,3141 Chestnut St,Drexel University,0,1,0,0,0,,39.9527237,-75.1635262
346,2579259,2023-04-21,California,San Jose,1635 Park Ave,Herbert Hoover Middle School,0,0,0,0,1,,37.3361663,-121.890591
347,2578308,2023-04-21,Texas,Tyler,3535 Lion Ln,Tyler High School,0,0,0,0,1,,30.7563939,-94.3984613
348,2578299,2023-04-21,New York,Mount Vernon,170 E Lincoln Ave,Lincoln School,0,0,0,0,1,,40.9125085,-73.8386504
349,2608058,2023-04-20,Arizona,Mesa,2700 E Brown Rd,Mountain View High School,0,0,0,0,1,,33.4151005,-111.831455
350,2577989,2023-04-20,Pennsylvania,York,1800 Hollywood Dr,York Suburban High Schoo,0,0,0,0,1,,39.9624662,-76.727729
351,2578297,2023-04-20,Kentucky,Louisville,6300 Terry Rd,Conway Middle School,0,0,0,0,1,,38.2542376,-85.759407
352,2582145,2023-04-19,New Mexico,Albuquerque,8100 Rainbow Blvd NW,Volcano Vista High School,0,0,0,0,1,,35.0841034,-106.650985
353,2577485,2023-04-19,Texas,Houston,1100 W Main St,University of St Thomas / Doherty Library,0,0,0,0,1,,29.7589382,-95.3676974
354,2580152,2023-04-19,Michigan,Detroit,18445 Cathedral St,Cody Tech High School,0,0,0,0,1,,42.3315509,-83.0466403
355,2582494,2023-04-19,Missouri,Grandview,2300 Highgrove Rd,Grandview High School,0,0,0,0,1,,38.8898478,-94.5313816
356,2577147,2023-04-19,Florida,Sebastian,9001 Shark Blvd,Sebastian River High School,0,0,0,0,1,,27.816415,-80.4706078
357,2577143,2023-04-19,Florida,Panama City,1000 School Ave,Rutherford High School,0,0,0,0,1,,30.1586518,-85.6602936
358,2577069,2023-04-19,Florida,Avon Park,700 E Main St,Avon Park High School,0,0,0,0,1,,27.5960827,-81.5060858
359,2576998,2023-04-18,Florida,Boynton Beach,101 S Congress Ave,Congress Community Middle School,0,0,0,0,1,,26.5256179,-80.0666026
360,2576202,2023-04-18,California,Indio,83501 Dillon Ave,Amistad High School,0,0,0,0,1,,33.7192808,-116.2188054
361,2576112,2023-04-18,Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,1,,27.7700475,-82.6359078
362,2682826,2023-04-17,Utah,Salt Lake City,1545 N Morton Dr,North Star Elementary School,0,0,0,0,0,,40.7596198,-111.886797
363,2575231,2023-04-17,West Virginia,Ripley,2 School St,Ripley High School,0,0,0,0,1,,38.8188287,-81.7105572
364,2574858,2023-04-16,California,Lemoore,101 E Bush St,Lemoore High School,0,0,0,0,1,,36.3006495,-119.7827122
365,2580929,2023-04-15,Pennsylvania,Bethlehem,27 Memorial Dr W,Lehigh University,0,0,0,0,4,,40.6178915,-75.3786521
366,2572601,2023-04-15,Maryland,Bowie,14000 Jericho Park Rd,Bowie State University,0,0,0,0,0,,38.9424464,-76.7301718
367,2573244,2023-04-15,Pennsylvania,Lincoln University,1570 Baltimore Pike,Lincoln University / Yardfest,0,2,0,0,0,,39.8065518,-75.92870551247694
368,2572510,2023-04-14,Illinois,Dunlap,5200 W Cedar Hills Dr,Dunlap Middle School,0,0,0,0,1,,40.8616513,-89.6777665
369,2572080,2023-04-14,Tennessee,Harrison,5728 TN-58,Central High School,0,0,0,0,1,,35.1275075,-85.13967800237529
370,2574053,2023-04-14,Georgia,Oxford,801 Emory St,Oxford College of Emory University,0,0,0,0,0,,33.6190031,-83.8674052
371,2571988,2023-04-14,Mississippi,Jackson,1400 Murrah Dr,Murrah High School,0,0,0,0,1,,32.2998686,-90.1830408
372,2572869,2023-04-14,Iowa,Ames,1801 Ridgewood Ave,Ames High School,0,0,0,0,1,,42.0267567,-93.6170448
373,2571900,2023-04-14,North Carolina,Elizabeth City,48 Hollowell Dr,Williams Hall - Elizabeth City State University,0,0,0,0,0,,36.2956836,-76.2247697
374,2571341,2023-04-13,Tennessee,Crossville,660 Stanley St,Cumberland County High School,0,0,0,0,1,,35.949684,-85.0274835
